Where on the Internet can I get chemicals importers ?,16
What was the first country to put a second woman in space ?,19
What was the 24-disc John Gabel Entertainer the first example of ` in 1960 ?,14
What is the feudal system ?,7
Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?,4
What 's the geographic term for the submerged fringe of a continent ?,21
What prison is found in Ossining ` New York ?,16
What country has declared one-fifth of its territory off-limits to Russians ?,19
What is the main application of sodium hydrosulfite ?,12
Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?,1
What are the components of polyester ?,14
What product features a frog that says `` dig 'em '' ?,27
Who is the director of intergovernmental affairs for the San Diego county ?,4
What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?,4
What is the longest river in the United States ?,16
What does the channel ESPN stand for ?,3
What river is Windsor Castle on ?,16
What is the best brand for a laptop computer ?,27
Where is Natchitoches ` Louisiana ?,16
What do pointed letters mean to a handwriting analyst ?,7
What political party is Sinn Fein a part of ?,5
What was Franklin Roosevelt 's program for economic recovery called during the Great Depression ?,10
What is the name of a Greek god ?,4
What 's the capital of Taiwan ?,22
What did Englishman John Hawkins begin selling to New World colonists in 1562 ?,14
What is the starting salary for beginning lawyers ?,26
What was the man 's name who was killed in a duel with Aaron Burr ?,4
What did Louis Cartier invent for aviator Santos Dumont in 1940 ?,14
What will the California gas tax be in the year 2000 ?,26
What city is served by Tempelhol Airport ?,22
Who directed the first Woody Woodpecker cartoon ?,4
CNN is an acronym for what ?,3
What is the origin of the name Igor ?,12
What was the first Gilbert and Sullivan opera ?,1
What two historical figures ` who fought each other in a famous battle ` each have a food named after them ?,4
Where in the United States do people live the longest ?,16
What country in 1998 had the most suicides regardless of population size ?,19
What is the price for tuberculosis drugs ?,26
What was the first minimum wage ?,26
What is the difference between a college and a university ?,12
What substance did Joseph Priestley name for its ability to erase pencil marks ?,29
What are the limits to `` self-defense ? '',12
How can I get my product licensed by the NBA ?,0
What fast food is prepared with a `` secret blend of 11 herbs and spices ? '',18
What effect does a prism have on light ?,12
How many people lived in Nebraska in the mid 1900s ?,13
What is software piracy ?,7
What year was Janet Jackson 's first album released ?,8
How do you calculate the change in enthalpy of a chemical reaction ?,0
Name of heroine in `` Scruples '' ?,4
How many movies has Drew Barrymore been in ?,13
What TV character sired a horse named Thunder ?,4
What are some children 's rights ?,12
What is the name of the planet that the Ewoks live on ?,16
What baseball player was known as Charley Hustle ?,4
Who killed Lee Harvey Oswald ?,4
What 's the symbol for the zodiacal sign Gemini ?,45
Who was Red Grange ?,34
What hockey team did Wayne Gretzky play for ?,5
What series of trials followed World War II ?,10
What Ivy League school plays its home games at Palmer Stadium ?,5
Who invented the fax machine ?,4
How wide is the Atlantic Ocean ?,43
How is the element strontium purified ?,0
What was the eighth day following the Nones in each month of the Roman calendar called ?,21
Who wrote the poem that starts `` I love your lips when they 're wet with wine and red with a warm desire '' ?,4
What singer 's theme song was When the Moon Comes over the Mountain ?,4
How did Peabody and Sherman travel through time ?,0
Who was Santos-Dumont ?,34
How many meters are in a mile ?,13
What is a fear of money ?,24
About how many soldiers died in World War II ?,13
Who is Rocky 's and Bullwinkle 's ever-lost friend ?,4
Who is Robin Williams ?,34
Who thought he 'd never see a poem lovely as a tree ?,4
Who created `` The Muppets '' ?,4
How do you make dumplings ?,0
What celestial body has a diameter of 864 ` 000 miles ?,16
The operating system that runs on IBM-compatible machines is called what ?,21
What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?,5
What is the name of the Family Circus 's dog ?,2
What did Martin Luther post on the church door at Wittenberg ?,14
What is the meaning of the name Kathryn ?,7
Name one of the major gods of Hinduism .,4
What country borders Denmark to the south ?,19
What should you do for an ankle sprain ?,12
What dropped 1 ` 313 feet in 1980 ?,14
What is the name of the vaccine for chicken pox ?,24
What two US biochemists won the Nobel Prize in medicine in 1992 ?,4
What record company was formed by Herb Alpert and Jerry Moss ?,5
Where do you find the answers for all these questions ?,16
What is thermal equilibrium ?,7
What is a term for behavior ` appearance ` or expression that violates the accepted standards of sexual morality ?,21
What fast-food magnate 's initials graced the left sleeve of the San Diego Padres ' baseball uniforms in 1984 ?,5
What is the origin of the typing practice sentence `` Now is the time for all good men to come to the aid of their country '' ?,12
How many neurons are in the human brain ?,13
What is a fear of reptiles ?,24
What does Knight Ridder publish ?,1
What city is . KDGE Radio located in ?,22
What can one see in Reims ?,14
How is an executioner determined ?,0
What city was Bobby Kennedy assassinated in ?,22
What 's the highest possible bid in Contract Bridge ?,14
What is the medical condition of hypertension ?,7
What London museum features a Chamber of Horrors ?,16
What city is served by McCarren Airport ?,22
How many lakes are there on the Earth ?,13
What is Doegs ?,7
Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?,4
How long does a fly live ?,28
What two major world religions began in India ?,17
How many pounds are there in a stone ?,48
What kind of poisoning is known as plumbism ?,24
What is the greatest source of `` white '' magic in the Marvel Universe ?,14
How do I find if my relatives were on the Trail of Tears ?,0
What amount of folic acid should an expectant mother take daily ?,37
How do you select wine ?,0
Who was the king who signed the Magna Carta ?,4
How many miles is it from Frankfurt ` Germany to Salzburg ` Austria ?,13
How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?,13
What is a fear of stings ?,24
Jude Law was in what movie ?,1
What state on the Gulf of Mexico has its lowest point five feet below sea level ?,11
What was the name of Robert Fulton 's most famous steamboat ?,47
Where can I find a case on Americans with Disabilities Act of 199 ?,16
Who is the leader of India ?,4
Who is the prophet that is most connected to the Dead Sea ?,4
What are the chances of pregnacy if the penis does not penetrate the vagina ?,41
What is infomatics ?,7
What is the purpose of BIOS ?,9
Where is the Keck telescope ?,16
What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?,1
Where are the apartments in Saint John ` New Brunswick ?,16
Who wrote `` The Pit and the Pendulum '' ?,4
What country did the Mau Mau Uprising take place in ?,19
What are some good medical sites for information ?,16
What does a resurrectionist steal ?,14
Why did the Shea & Gould law firm leave Los Angeles ?,9
What is the best art and design school in the world ?,5
What two vegetables are combined in succotash ?,18
Who is the Incredible Hulk in reality ?,4
What does NASA stand for ?,3
Which infectious disease kills the most people worldwide ?,24
What month did the Edmund Fitzgerald sink ?,8
What manufacturers are there in Texas ?,5
Who are the presidents of Mexico and Indonesia ?,4
Who played Al Jolson in the Jolson Story ?,4
What is a pig in a poke ?,7
Where were the 196 Summer Olympics held ?,16
Where is Los Vegas ?,16
Name the country which Honecker lived in .,19
What U.S. state are the Finger Lakes in ?,11
What is a cullion ?,7
What are the ten safest American cities for pedestrians ?,22
What TV detective did Craig Stevens play ?,4
What are the most common causes of death in the U.S. ?,9
Where can I find a picture of a Blue Meanie ?,16
What university fired Angela Davis ?,5
What U.S. state does the Continental Divide leave to enter Canada ?,11
In the past 8 years who have the MVP players for the NHL been ?,4
In AD 999 ` what sort of celebrations ` fears ` were there ?,14
Who played Emperor Palpatine in Star Wars ?,4
What 's the name of the Wilkes plantation in Gone with the Wind ?,16
Why is the universe flat ` if it started by an explosion ` shouldn 't it be a sphere ?,9
Where is the Statistical Abstract of the United States online ?,16
What is barnstorming ?,7
What 's the dumbest domesticated animal ?,2
What was the importance of Magellan ?,12
When was the Brandenburg Gate in Berlin built ?,8
What do I have to do to get good grades in school ?,0
Whose husbands have included Conrad Hilton Jr. ` and Michael Wilding ?,4
What does the number `` 5 '' stand for on FUBU clothing ?,36
Who is King in Alley Oop 's home of Moo ?,4
What four tastes can a human distinguish ?,18
What is `` the airline built for professional travelers '' ?,5
What two vessels fought the first sea battle between iron-covered ships ?,47
How much of the silver production is manufactured by independent silversmiths ?,13
What percentage of the silver production is done by independent silversmiths ?,41
What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?,12
What date is Boxing Day ?,8
How many inches tall is Stuart Little at birth ?,13
What 1953 film won Frank Sinatra a best supporting actor Oscar ?,1
How many Stradivarius violins were ever made ?,13
What type of childhood did Jules Verne have ?,12
Who invented the stock ticker in 1870 ?,4
What is a leper ?,7
What was Einstein 's birthplace ?,16
What was George Washington afraid of ?,14
What century 's the setting for TV 's The Adventures of Robin Hood ?,8
Who wrote the Bible ?,4
What are the top 5 fiction books of all time ?,1
What are the `` Star Wars '' satellites ?,7
Who is Henry Butler ?,34
What debts did Qintex group leave ?,26
Which U.S. President is buried in Washington ` D.C. ?,4
What is the term for someone who hates mankind ?,21
What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?,14
What college did Dikembe Mutombo play basketball for ?,5
Where are the Austerlitz and Victor Hugo subway stops ?,16
Where did Ty Cobb grow up ?,16
What is a philanthropist ?,7
What is a portal ?,7
What Tom Wolfe book is about the Mercury astronauts ?,1
What cooking oil has `` corn goodness '' ?,18
What is the per-capita income of Colombia ` South America ?,26
How many types of cheese are there in France ?,13
How many `` eyes '' does a coconut have ?,13
How many websites are there in the world ?,13
What is the term that describes a word where only one usage has been recorded in all literature ?,21
Who made the first airplane ?,5
What measures did Clinton take to avoid the draft ?,32
What are `` darning needles '' and `` horse stingers '' better known as ?,21
How many points is a disk in the center hole worth in Crokinole ?,13
How do websites like Yahoo and Excite make money ?,0
What general direction does the journey in Around the World in 80 Days proceed in ?,16
How do they produce vitamins ?,0
The lawyer who represented Randy Craft ` what was his name ?,4
What do penguins eat ?,18
What organization is the Security Council a part of ?,5
What is New England 's highest mountain ?,25
What TV station did Mary Richards work for ?,1
What does idle mean ?,7
What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 ` 1939 ?,9
What is a serigraph ?,7
What football bowl game 's first queen was Hallie Woods ?,30
Who was the first black to be head coach of a major league pro sports team ?,4
Who is John Macarthur ` 1767-1834 ?,34
What year did the War of 1812 begin ?,8
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,2
What are the words to the cd Eminem 's ` or slim shady ` `` My Name Is '' ?,12
What does Final Four refer to in the sports world ?,21
Who is Peter Weir ?,34
What medium is Stuart Hamblen the first singing cowboy in ?,1
What is the meaning of `` subaru ? '',7
How many verses are in the Bible ?,13
What is endometriosis ?,7
What is a geoscientist ?,7
What robust U.S. President imported his own instructor after seeing a judo match ?,4
What are all the different types of pizza ?,18
From what cause does tuberculosis stem ?,9
In what nation is Edessa located nowadays ?,19
Name a country that is developing a magnetic levitation railway system ?,19
What does BTU mean ?,3
What government department did The Untouchables work for ?,5
What drink is made up of rum ` coconut milk and pineapple ?,18
What is the VDRL test of blood ?,7
What seven digits follow the area code in the number for long distance information ?,42
What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?,4
Where is the largest dam in the world ?,16
Who held the endurance record for women pilots in 1929 ?,4
What did Andy Hardy 's father do for a living ?,6
Independent silversmith 's account for what percentage of silver production ?,41
Why is hockey so violent ?,9
In what part of the world is Mozambique ?,16
Who are Woody Woodpecker 's niece and nephew ?,4
What film opens with an assassin tumbling from the Seattle Space Needle ?,1
Who created Maudie Frickett ?,4
What is a leaky heart valve ?,7
How can I give myself a French manicure ?,0
Who was the first English circumnavigator of the globe ?,4
What is the definition of the Scrabble word ` syzygy ' ?,7
What is the salary of a U.S. Representative ?,26
Who made the largest cocaine seizure in Ventura County history ?,5
What man-made waterways is 1.76 miles long ?,16
Who liberated 19th century Sicily and Naples ?,4
On what river is Strasbourg built ?,16
What 's the maximum length ` in inches ` of a first baseman 's glove ?,13
What country is located at 13 degrees North latitude and 10 degrees East longitude ?,19
Where are the busiest ports in the world ?,16
What is the pig population of the world ?,13
How does the car in `` Christine '' become possessed ?,0
What city does McCarren Airport serve ?,22
What is the most number of goals scored by a single team in an NHL hockey game ?,13
What are the Low Countries ?,7
What rabbit got its name because its ears resembled those of a jackass ?,2
Aspartame is also called what ?,21
What is a fear of trees ?,24
What actor has a tattoo on his right wrist reading Scotland Forever ?,4
How many dollars a day did Arthur Frommer say you could get by on in Europe in 1968 ?,13
What holidays or observances are celebrated in Italy ?,10
Who appointed the chair of the Federal Reserve ?,4
Why do people shake hands to show friendliness ?,9
In a computer ` what does SCSI mean ?,3
To get the most caffeine ` what soda should I drink ?,18
Why do they call it a `` funny bone '' ?,9
Where can I find up-to-date coastal ocean surface temperature information ` preferably along North America and the Caribbean ?,16
What exactly is radiation ?,7
What are the two cities in Dicken 's `` A Tale of Two Cities '' ?,22
Who is Samuel F. Pickering ?,34
What English queen had six fingers on one hand ?,4
What river runs through Liverpool ?,16
What kind of nuts are used in marzipan ?,18
When did Mount St. Helens last erupt ?,8
What does a polyorchid man have at least three of ?,14
What exactly ` specifically does sleep do for you ?,12
When was child labor abolished ?,8
How many three-letter permutations can be made from the four letters : c ?,13
What time of year is air travel the heaviest ?,8
What does a red flag mean in auto racing ?,7
What 's the longest river in Canada ?,16
What is osteichthyes ?,7
What tennis player has the nickname `` Nasty '' ?,4
How do you do a topic outline ?,0
What non-conformist abstract painter was dubbed Jack The Dripper by Time ?,4
How many furlongs are there in a mile-and-a-quarter recetrack ?,13
How many millimeters are in a mile ?,13
How big is a baby bald eagle ?,33
What color is most often used to symbolize truth ?,20
Stuart Hamblen is considered to be the first singing cowboy of what ?,1
What was the Great Britain population from 1699-172 ?,13
How can a foreigner get a U.S. Social Security card ?,0
What is the term for the sum of all genetic material in a given organism ?,21
What is the best-selling television soundtrack of all time ?,1
What mountain range marks the border of France and Spain ?,25
What late-night TV show features Larry ` Bud ` Melman and Toast on a Stick ?,1
What is the fastest computer ?,27
Who founded the modern theory of probability ?,4
What 's the term for a limestone deposit rising from the floor of a cave ?,21
How many people did Randy Craft murder ?,13
Who 's The King of Swing ?,4
What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco ?,4
What does the term glory hole mean ?,7
What South Vietnamese president was assassinated by his generals in 1963 ?,4
What 's the staff of life mentioned in the Lord 's Prayer ?,7
How old is too old for a child to not be talking ?,28
When was the Hoover Dam constructed ?,8
What ability has the silkworm moth lost through domestication ?,14
What do you need to do to marry someone in jail ?,12
How many tenths of the Earth 's surface lie under water ?,13
What is the Pennsylvania state income tax rate ?,41
How does marl form and what mineral does it contain ?,0
Who won the 1968 California Democratic primary ?,4
Who spoke the only word in Mel Brooks 's Silent Movie ?,4
What is a fear of sourness ?,24
What was Thatcher 's first name ?,4
How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?,0
What do insects do through their spiracles ?,12
Name the fast food chain with the golden arches .,5
What are the languages spoken by the natives in Afghanistan ?,40
What is the origin of Boxing Day ?,12
What Robert Louis Stevenson novel was inspired by Deacon William Brodie ` a cabinetmaker by day and burglar by night ?,1
What is a fear of rejection ?,24
What was the rallying cry of the early American revolutionaries ?,12
Who was the first Russian astronaut to walk in space ?,4
What is the best selling computer model ever ?,27
What is a fear of food ?,24
Who wrote ` Dubliners ' ?,4
What is the life expectancy of an elephant ?,28
What are the short- and long-term effects of underage drinking ?,12
What 's the claim to fame of night watchman Frank Wills ?,9
Name of King Arthur 's sword ?,14
What 1981 Candice Bergen-Jacqueline Bisset movie was a remake of 1943 's Old Acquaintance ?,1
Who is Malaysia 's 43rd prime minister ?,4
Who founded the first aerodynamics laboratory in 1912 ?,4
What is the fare cost for the round trip between New York and London on Concorde ?,26
What is a bone marrow transplant meant for ?,7
What does the name Calder mean ?,7
Who said `` Give me liberty or give me death '' ?,4
What is the location of McCarren Airport ?,16
What does the abbreviation OAS stand for ?,3
What is the nickname of the Cleveland Indians ?,21
What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?,1
What makes Black Hills ` South Dakota a tourist attraction ?,9
What was the name of Baretta 's cockatoo ?,2
By how much will the California state gas tax rise by the year 2000 ?,26
What 's Japan 's largest car manufacturer ?,5
Name of the powerful white trader in Conrad 's `` Heart of Darkness '' ?,4
How long is the border between Canada and the 48 conterminous states ?,43
What do you call a date that contains sequencing numbers ` like 9-8-98 ?,21
What color is the cross on Switzerland 's flag ?,20
What is the largest island in the Mediterranean Sea ?,16
What was Joe Namath 's first contract worth ?,26
Where is Rider College ?,16
Where was chop suey invented ?,16
How can I gain access to a spy satelite ?,0
What is Archimedes famous for ?,9
Where does dew come from ?,16
How old was Lucille Ball when the show `` I Love Lucy '' premiered ?,28
What 's the most delicate-tasting member of the onion family ?,18
What landmark Italian restaurant can be found at 239 West 48th Street ` New York City ?,16
What do you call a book of quotes ?,21
How many points is a bullseye worth in darts ?,13
What are some mythology websites ?,16
What is cunnilingus ?,7
Rotary engines were manufactured by which company ?,5
What 1942 espionage movie reunited director John Huston with Maltese Falconers Humphrey Bogart ` Mary Astor ` and Sidney Greenstreet ?,1
What nationality is Ileana Cotrubas ?,19
What is object-oriented design ?,7
Why does a woman have to be a virgin to be a nun ?,9
What is the population of Kansas ?,37
Who invented the pull-tab opener on cans ?,4
What is the name of the deranged super-criminal Otto Octavius uses ?,4
Whose acceptance speech of more than 3 minutes prompted a time limit on Academy Award thank-yous ?,4
How much Coca Cola is drunk in one day in the world ?,13
Name the tree growing company .,5
What is Dr. Seuss ' most popular book ?,1
How does food color affect how you think it will taste ?,0
Where did the world come from ?,16
What does verdandi mean ?,7
What animal dined on bread and oysters with a carpenter ?,2
What island group is Guadalcanal a part of ?,16
Who declared : `` I think I 'll go out and milk the elk '' ?,4
What is the origin of `` barbeque '' ?,12
How do you clean badly tarnished brass ?,0
How many e-commerce companies are started every day ?,13
How can you define time ?,7
What 's the only East european country not tied to the ruble ?,19
What is Judy Garland 's date of birth ?,8
What does HIV stand for ?,3
What is Shirley MacLaine known as ?,21
How is plastic made ?,0
What are the 7 principles of learning from the Institute for Research on Learning ` IRL ?,32
What book was F. Scott Fitzgerald working on when he died in Hollywood in 194 ?,1
How do ants have sex ?,0
Which former Ku Klux Klan member won an elected office in the U.S. ?,4
What is the length of border between the Ukraine and Russia ?,43
What is HDLC ?,3
What joins white wine to put the spritz in a Spritzer ?,18
What is a nematode ?,7
What is the meaning of `` CPR '' ?,7
What color are seven of every 10 houses in the U.S. ?,20
What does a phobophobe fear ?,14
What is capitalism according to Max Weber ?,7
What country has the highest arson rate ?,19
What color beans did the ancient Romans refuse to eat ?,20
What do sailors use to measure time ?,32
Who was the actor who played Sam in the movie Casablanca ?,4
What city does Orly Airport serve ?,22
Where did Woodstock take place ?,16
What 's the most popular form of gambling with women in Las Vegas ?,30
What task does the Bouvier breed of dog perform ?,6
What is the average time to kiss somene ?,28
What are the top five oil-producing countries in the world ?,19
What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?,4
Where can one find Rider College ?,16
How much caffeine is in a 16 oz cup of coffee ?,13
Why do oceans contain salt water instead of fresh water ?,9
What is Bella Abzug 's sartorial trademark ?,14
What was the real name of writer Ross Macdonald ` creator of the hero Lew Archer ?,4
What spider makes a superb pet ` even said to recognize its master ?,2
What does the word affiant mean ?,7
What vehicles are raced in the Tour de France ?,47
How big is Australia ?,33
What does it take to be a hero ?,14
How do they type Chinese characters on a keyboard ?,0
What animal causes the biggest threat to humans ?,2
What is a fear of ruin ?,24
What countries have the most auto thefts ?,19
Who makes chicken `` finger lickin '' good ?,4
What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?,4
What are the names of Jacques Cousteau 's two sons ?,4
What British TV series inspired All in the Family ?,1
What does the word terrorism mean ?,7
Who accompanied Space Ghost on his missions ?,4
What does N est-ce pas mean ?,7
Name the 5 words that use all of the letters in the alphabet ` except Q ` with no repeats .,39
What is the origin of the word `` tampon '' ?,12
What World War II leader declared : `` The blow has been struck '' ?,4
How can I get a CCT diagram ?,0
Who was Israel 's first prime minister ?,4
What is the most popular sports car color ?,20
What country boasts Ismail 's Palace and the Palace of King Farouk ?,19
What Broadway show introduced the song Some Enchanted Evening ?,1
What is a plant supplement ?,7
Where could I go to take a ride on a steam locomotive ?,16
What product did William Horlick discover and produce ?,27
When not adventuring on Rann ` what does Adam Strange call his profession ?,6
How do you do a bibliography page ?,0
What occupation has the highest divorce rate ?,6
What drink contains as many types of rum as possible ?,18
Where is the Virtual Desk Reference ?,16
How loud is thunder ?,37
What California governor said : `` Inaction may be the highest form of action '' ?,4
What is an ecological niche ?,7
Who is Desmond Tutu ?,34
Who was the first person to study the stars ?,4
Where did the term fireplug come from ?,12
What facial feature did Walt Disney sport that none of Disney 's employees is allowed to ?,12
Who is the author of the book ` `` The Iron Lady : A Biography of Margaret Thatcher '' ?,4
What are the top 10 colleges in the United States in the field of engineering ?,5
How much would a black-and-white 1-cent stamp be worth ` Thomas Jefferson on it ?,26
What is the probability that at least 2 out of 25 people will have the same birthday ?,41
Where is the bridge over the river Kwai ?,16
How do vending machines tell if your dollar is a 1 or a 5 ?,0
How many people did the United Nations commit to help restore order and distribute humanitarian relief in Somalia in September 1992 ?,13
How many elephants are left on earth ?,13
What is a softball made of ?,29
What `` little red car '' is mentioned in pop singer Prince 's hit song ?,14
Who did Doris Day mean when she said : `` I call him Ernie because he 's certainly no Rock '' ?,4
What kind of species is the monster in the film `` Jaws '' ?,2
When was the first practical commercial typewriter marketed ?,8
What is a drought ?,7
What are the benefits of home school ?,12
What Scandinavian country covers 173 ` 732 square miles ?,19
What is the best-selling book of all time ?,1
What do Hank Aaron ` Jimmy Stewart ` and Howard K. Smith have in common ?,12
What are the first six words of Dickens 's A Tale of Two Cities ?,39
How long would it take to get from Earth to Mars ?,28
Where can I get mailing lists ?,16
What city boasts the Billingsgate fishmarket ?,22
Who is the owner of CNN ?,4
How long was the OJ Simpson trial ?,28
What country lies directly south of Detroit ?,19
Where did surfing originate ?,16
Why was Henry Ford 's first automobile calleda Model T & his second type of automobile ` introduced in 1928 ` called a Model A ?,9
How do companies cut paper so thin ?,0
What is the tallest mountain ?,25
What is `` the computer for the rest of us '' ?,12
What nuclear process takes place in an H-bomb ?,12
What 's the maximum number of clubs a golfer may use in a round ?,13
What card suit originally represented the peasant class ?,14
What 's the Hungarian word for pepper ?,39
What does the Peugeot company manufacture ?,27
How many different countries export coffee ?,13
What is a fear of everything ?,24
How many continents are there ?,13
Which mayonnaise refers to itself as `` real '' mayonnaise ?,18
What is office automation ?,7
What instrument does Benny Carter play ?,35
What knighted actor narrates TV 's The World at War ?,4
What eating utensils are used for handicapped kids ?,32
What football coach 's story was told in the movie Run to Daylight ?,4
What businesses in Alaska were affected by the Exxon Valdez oil spill ?,5
What does Lloyd 's Lutine Bell announce ?,12
When did the Chernobyl nuclear accident occur ?,8
Where did the Maya people live ?,16
What do opposite faces of a die always add up to ?,14
What was the name of Randy Craft 's lawyer ?,4
What is `` cat scratch fever '' ?,7
Kosovo is a province of what country ?,11
What New England state covers 5.9 square miles ?,11
What is the abbreviation for Original Equipment Manufacturer ?,36
Hitler came to power in Germany in what year ?,8
Who markets Spaghetti-o 's ?,4
What did the ancients call the four great elements ?,29
Where are the Haversian canals ?,16
What animal 's tail is called a brush ?,2
How many people die from tuberculosis each year ?,13
What were the names of the three ships used by Columbus ?,47
Who co-starred with Julie Andrews in Mary Poppins ?,4
Where can I find the status of my tax return ?,16
What is the horsepower of the shuttle boosters ?,37
What is predicted to topple over between 2010 and 2020 ?,14
How do wasps make their nests ?,0
When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?,8
How many years of bad luck follow breaking a mirror ?,13
What kind of crystals exist ?,29
Which is the best opening move in chess ?,14
What do ladybugs eat ?,18
Who was Ezra Taft Benson ?,34
What is the Taj Majal made of ?,29
Where is the Kentucky Horse Park ?,16
What Argentine boxer was shot dead outside a Nevada brothel in May ?,4
What country boasts the most cars per mile of road ?,19
How come a doughnut has a hole in it ?,9
What happened to Pompeii ?,12
What does a farrier put shoes on ?,14
Name a Sioux language .,40
What does saliva consist of ?,29
What is Jimmy Olsen 's full name ?,4
How many people have died of tuberculosis ?,13
What is another name for nearsightedness ?,21
How many days does a typical mayfly live ?,13
What famous New York City mayor wrote the hit song ` `` Will You Love Me in December as You Do in May ? '',4
What Russian city used to be called St. Petersburg and Petrograd ?,22
What is the definition of a witch ?,7
What are the cookies in Internet ?,7
How many votes in Congress dissented from the 1941 declaration of war with Japan ?,13
Who is Pia Zadora 's millionaire husband and mentor ?,4
What U.S. President was the first to breed mules ?,4
What is the difference between molecules and compounds ?,12
What astronomer-architect designed the present St. Paul 's Cathedral in London ?,4
Why are so many umbrellas black ?,9
What feminist wrote Sexual Politics and Flying ?,4
Who was the first American world chess champion ?,4
What is the zodiac sign for August 14 ?,45
Who was the last woman executed in England ?,4
How many school districts are there in the United States ?,13
How long did the Paris Commune hold out for against the rest of France ?,28
What university football team did O.J. Simpson take to the Rose Bowl ?,5
What does snafu stand for ?,3
What color is Chablis ?,20
What NFL team did Vince Lombardi end his coaching career with ?,5
How much iron is in your body ?,13
What is the difference between fatalism and determinism ?,12
When did Thatcher become prime minister ?,8
What are some good fractal web sites ?,16
What country imposed the Berlin Blockade in 1948 ?,19
What future movie treat was introduced to American colonists in 1603 by Native Americans ?,18
How do cameras take pictures ?,0
How much do drugs to treat tuberculosis cost ?,26
Who is Prince Naseem Hamed ?,34
What kind of habitat does the scorpion live in ?,16
How many logarithmic scales are there on a slide rule ?,13
Where is Webster University ?,16
What sports magazine has the largest circulation ?,1
What is the legal blood alcohol limit for the state of California ?,14
How hot should the oven be when making Peachy Oat Muffins ?,44
How old is Britney Spears ?,28
Where can I get piano music for the Jamiroquai song Everyday for the midi ?,16
Why is Microsoft 's Windows 3 such a successful computer program ?,9
What country 's capital was formed when Pesth and Buda merged ?,19
What is the origin of U.S. Army sergeant 's stripes ?,12
What is proposition 98 about ?,7
What town was the setting for The Music Man ?,22
What was Simple Simon fishing for in his mother 's pail ?,14
What did Woody Allen call the Japanese gangster film he dubbed into English as a comedy ?,1
Why does a candle go out when we blow on it ?,9
What title does comedian Henry Youngman claim ?,6
What is `` the taste that beats the others cold '' ?,18
Who made the first airplane that could fly ?,5
What kind of sports did they play in the years 1642-1649 ` the English Civil War time ?,30
Where can I find scientific data ` `` research papers ` '' on textile engineering ?,16
What makes salt ?,9
How many people die from snakebite poisoning in the U.S. per year ?,13
How high is the city of Denver ?,43
Who was International Olympic Committee chairman at the 1936 Summer Games ?,4
When was Florida admitted into the Union ?,8
What company has built more than 2.5 billion little green houses since 1935 ?,5
How many times a year does the American Gourd Society publish The Gourd ?,13
Where can I read about Abraham Lincoln ?,16
What will the increase be in the California gas tax by 2000 ?,26
How far is the longest hole in 1 on any golf course and where did it happen ?,43
What whisky is `` known by the company it keeps '' ?,18
What appointments secretary to Richard Nixon went to jail ?,4
Who released the Internet worm in the late 1980s ?,4
What is the name of the American who was captured when his plane went down over Syrian-held Lebanon ?,4
Where does the expression `` cloud nine '' come from ?,12
What is lung cancer ?,7
What school does Tom attend in Tom Brown 's School Days ?,5
What basketball player is credited with 23 ` 924 rebounds ?,4
How big is a normal size penis for a 15-year-old ?,33
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,21
How many American soldiers remain unaccounted from the Vietnam war ?,13
Where can I find a tape or book to help me say ` write and understand Japanese ?,16
How many cables support the main span of the Golden Gate Bridge ?,13
How much did Manchester United spend on players in 1993 ?,26
What was the birthplace of Edgar Allen Poe ?,16
Why were red M&Ms discontinued then brought back ?,9
What does it take to become a lawyer ?,14
What American sergeant lost both of his hands in combat during World War II and then went on to act in a single movie for which he won two Oscars ?,4
Who invented the fountain ?,4
What room did W.C. Fields keep his library in ?,16
What causes an earthquake ?,9
What Batman character tools around on a Batcycle ?,4
What are the main blood vessels ?,23
What does `` saute '' mean ?,7
Where can I find the schematics to the windshield wiper mechanism ?,16
What type is a snail ?,2
Who was Sherlock Holmes 's archenemy ?,4
Where is `` Global Schoolhouse '' ?,16
How many years of schooling after highschool does it take to become a neurosurgeon ?,13
What are the top vegetable crops in the world ?,18
What volcano showers ash on Sicily ?,16
Where are the U.S. headquarters for Procter & Gamble ?,16
Why did the Aztecs first think the Spanish were Gods ?,9
